회계년도,회사명,거래소코드,정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),부채비율(IFRS연결),매출액정상영업이익률(IFRS연결),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS)
2015/12,(주)영흥,12160,-3.75,77.16,81.0,73.87,1.41,45.15,27.3,1.43,0.86,0.0,0.0
2016/12,(주)영흥,12160,-82.46,-92.71,5.0,74.11,0.28,301.99,158.29,1.4,0.73,28.61,15.0
2017/12,(주)영흥,12160,109.8,-1668.61,-83.0,78.48,0.61,0.0,0.0,0.92,0.61,0.0,0.0
2018/12,(주)영흥,12160,-258.15,0.0,-98.0,76.07,-0.87,0.0,0.0,1.19,0.47,34.87,13.84
2019/12,(주)영흥,12160,0.0,0.0,20.0,86.9,1.72,58.47,31.24,1.02,0.55,0.0,0.0
2020/12,(주)영흥,12160,0.0,0.0,-371.0,130.4,-12.27,0.0,0.0,0.94,0.35,0.0,0.0
2021/12,(주)영흥,12160,0.0,0.0,83.0,162.2,1.63,34.15,22.99,0.85,0.57,19.58,13.18
2022/12,(주)영흥,12160,-36.66,0.0,-5.0,170.33,0.8,0.0,0.0,0.64,0.35,0.0,0.0
2007/12,(주)예스코홀딩스,15360,0.0,0.0,5458.0,114.79,3.58,10.01,5.33,1.05,0.56,4.59,2.44
2008/12,(주)예스코홀딩스,15360,-15.38,-7.73,5036.0,104.83,2.81,9.38,4.72,0.85,0.43,5.42,2.73
2009/12,(주)예스코홀딩스,15360,0.0,0.0,3633.0,148.66,1.31,9.96,7.62,0.36,0.27,2.68,2.05
2010/12,(주)예스코홀딩스,15360,242.19,97.8,7187.0,129.83,3.74,4.32,3.81,0.3,0.26,2.25,1.99
2011/12,(주)예스코홀딩스,15360,-47.15,-42.9,4103.0,113.63,1.99,7.8,6.35,0.31,0.25,3.28,2.67
2012/12,(주)예스코홀딩스,15360,-49.64,32.32,5430.0,119.99,0.98,8.16,6.38,0.33,0.26,2.17,1.7
2013/12,(주)예스코홀딩스,15360,13.84,-46.75,2892.0,112.67,1.08,14.88,10.16,0.43,0.3,4.45,3.04
2014/12,(주)예스코홀딩스,15360,-73.12,-28.64,2063.0,112.47,0.31,50.31,42.57,0.44,0.37,6.83,5.78
2015/12,(주)예스코홀딩스,15360,297.63,51.65,3129.0,95.35,1.45,25.04,16.23,0.52,0.34,9.49,6.15
2016/12,(주)예스코홀딩스,15360,21.57,121.83,6941.0,90.62,2.01,11.49,9.14,0.43,0.34,4.51,3.59
2017/12,(주)예스코홀딩스,15360,15.45,-35.43,4481.0,105.75,2.19,6.99,6.31,0.39,0.35,3.01,2.72
2018/12,(주)예스코홀딩스,15360,3.37,-68.9,1625.0,135.02,2.3,0.0,0.0,0.52,0.41,4.3,3.37
2019/12,(주)예스코홀딩스,15360,-12.18,179.4,4611.0,153.58,2.0,33.12,26.17,0.51,0.4,33.7,26.63
2020/12,(주)예스코홀딩스,15360,-56.69,0.0,-15853.0,200.03,0.85,0.0,0.0,0.59,0.35,14.03,8.38
2021/12,(주)예스코홀딩스,15360,150.54,0.0,5064.0,166.7,1.9,14.09,11.21,0.56,0.45,19.08,15.19
2022/12,(주)예스코홀딩스,15360,-98.7,0.0,-2336.0,187.06,0.02,0.0,0.0,0.57,0.44,0.0,0.0
2007/12,(주)오뚜기,7310,0.0,0.0,13362.0,69.28,5.36,13.17,6.38,1.93,0.93,10.1,4.89
2008/12,(주)오뚜기,7310,24.62,14.75,15363.0,60.06,5.64,11.09,5.19,1.61,0.75,13.0,6.08
2009/12,(주)오뚜기,7310,-6.12,15.38,17926.0,58.31,4.86,9.04,6.05,1.33,0.89,4.41,2.95
2010/12,(주)오뚜기,7310,6.89,2.28,18365.0,69.24,5.09,10.77,7.51,1.25,0.87,9.93,6.92
2011/12,(주)오뚜기,7310,19.58,12.43,20660.0,66.74,5.3,9.91,6.66,1.21,0.81,6.92,4.64
2012/12,(주)오뚜기,7310,28.1,6.79,22130.0,67.1,6.44,14.74,8.26,1.65,0.93,14.12,7.91
2013/12,(주)오뚜기,7310,-3.32,22.25,27053.0,62.71,6.08,21.77,9.84,2.67,1.21,15.82,7.15
2014/12,(주)오뚜기,7310,10.27,2.64,27767.0,64.16,6.5,26.59,14.22,3.41,1.83,21.01,11.23
2015/12,(주)오뚜기,7310,15.14,11.4,30932.0,56.39,7.08,53.65,17.14,6.69,2.14,47.04,15.03
2016/12,(주)오뚜기,7310,6.82,31.66,40839.0,53.86,7.09,41.22,17.36,5.89,2.48,38.83,16.36
2017/12,(주)오뚜기,7310,2.49,-4.54,39458.0,49.51,6.87,29.72,20.54,3.32,2.29,34.46,23.81
2018/12,(주)오뚜기,7310,3.88,21.85,48677.0,61.76,6.75,22.48,15.96,2.95,2.1,19.19,13.63
2019/12,(주)오뚜기,7310,-2.27,-39.46,29693.0,59.83,6.28,30.16,19.31,2.58,1.65,20.26,12.97
2020/12,(주)오뚜기,7310,33.83,9.72,31296.0,62.23,7.64,16.41,10.52,1.81,1.16,50.32,32.27
2021/12,(주)오뚜기,7310,-16.06,21.79,38054.0,69.38,6.08,21.9,15.7,1.66,1.19,17.86,12.8
2022/12,(주)오뚜기,7310,11.45,112.15,80501.0,83.3,5.83,9.88,8.28,1.22,1.02,17.75,14.89
2003/03,(주)오리엔트바이오,2630,,,,,,,,,,,
2004/03,(주)오리엔트바이오,2630,,,,,,,,,,,
2005/03,(주)오리엔트바이오,2630,,,,,,,,,,,
2006/03,(주)오리엔트바이오,2630,,,,,,,,,,,
2007/03,(주)오리엔트바이오,2630,0.0,0.0,11.0,62.45,5.15,281.45,145.37,3.35,1.73,66.62,34.41
2008/03,(주)오리엔트바이오,2630,127.89,0.0,-93.0,118.91,6.01,0.0,0.0,4.01,1.31,0.0,0.0
2009/03,(주)오리엔트바이오,2630,-17.94,0.0,-9.0,70.46,5.05,0.0,0.0,1.97,0.57,0.0,0.0
2010/03,(주)오리엔트바이오,2630,0.0,0.0,-7.0,68.89,-5.28,186.09,78.32,4.27,1.8,0.0,0.0
2011/03,(주)오리엔트바이오,2630,0.0,0.0,0.0,33.74,8.67,47.15,25.82,2.37,1.3,67.94,37.22
2012/03,(주)오리엔트바이오,2630,0.0,0.0,-134.0,104.16,-19.87,0.0,0.0,2.56,1.2,0.0,0.0
2013/03,(주)오리엔트바이오,2630,0.0,0.0,11.0,118.73,4.54,141.69,82.13,1.86,1.08,22.68,13.15
2014/03,(주)오리엔트바이오,2630,0.0,0.0,-102.0,125.77,-2.15,0.0,0.0,1.71,1.02,160.03,95.38
2015/03,(주)오리엔트바이오,2630,0.0,0.0,-17.0,120.88,0.96,0.0,0.0,2.56,1.09,0.0,0.0
2016/03,(주)오리엔트바이오,2630,-87.68,0.0,-21.0,92.4,0.11,0.0,0.0,4.17,1.28,0.0,0.0
2017/03,(주)오리엔트바이오,2630,-8438.81,0.0,-121.0,76.25,-8.52,0.0,0.0,8.09,2.75,0.0,0.0
2018/03,(주)오리엔트바이오,2630,0.0,0.0,-85.0,137.77,-5.41,0.0,0.0,4.4,2.85,0.0,0.0
2019/03,(주)오리엔트바이오,2630,0.0,0.0,-112.0,34.23,-33.33,0.0,0.0,3.64,1.21,0.0,0.0
2020/03,(주)오리엔트바이오,2630,0.0,0.0,-107.0,38.76,-29.84,0.0,0.0,3.57,1.21,0.0,0.0
2021/03,(주)오리엔트바이오,2630,0.0,0.0,-138.0,47.32,3.57,0.0,0.0,7.25,1.42,115.26,22.61
2022/03,(주)오리엔트바이오,2630,0.0,0.0,288.0,26.16,-14.39,6.59,2.81,2.72,1.16,95.82,40.85
2017/12,(주)오리온,271560,,,,,,,,,,,
2018/12,(주)오리온,271560,162.67,85.03,3538.0,62.77,14.64,89.39,46.98,9.7,5.1,51.5,27.07
2019/12,(주)오리온,271560,16.09,54.15,5454.0,47.06,16.19,66.69,39.24,7.27,4.28,42.05,24.74
2020/12,(주)오리온,271560,14.82,24.12,6769.0,40.47,16.87,85.96,45.62,8.6,4.56,49.5,26.27
2021/12,(주)오리온,271560,-0.85,-3.69,6519.0,36.11,15.83,61.49,41.48,6.94,4.68,39.37,26.56
2022/12,(주)오리온,271560,25.14,52.25,9926.0,27.75,16.24,48.73,30.3,5.72,3.55,38.13,23.7
2007/12,(주)오리온홀딩스,1800,0.0,0.0,12659.0,126.23,10.7,32.41,19.67,4.79,2.91,0.0,0.0
2008/12,(주)오리온홀딩스,1800,-36.6,0.0,-5542.0,144.77,7.09,0.0,0.0,3.83,1.7,56.82,25.17
2009/12,(주)오리온홀딩스,1800,47.91,0.0,3638.0,241.3,9.26,47.4,21.13,3.85,1.72,27.77,12.38
2010/12,(주)오리온홀딩스,1800,136.48,925.56,37270.0,141.56,21.16,15.43,8.67,3.81,2.14,29.59,16.64
2011/12,(주)오리온홀딩스,1800,-37.8,-49.23,18908.0,129.78,10.97,89.11,45.33,5.85,2.98,0.0,0.0
2012/12,(주)오리온홀딩스,1800,25.6,52.58,28841.0,134.72,11.14,1174.32,612.2,9.98,5.2,138.3,72.1
2013/12,(주)오리온홀딩스,1800,-1.88,-3.9,27698.0,134.28,10.41,676.66,473.5,10.73,7.51,138.58,96.97
2014/12,(주)오리온홀딩스,1800,7.83,12.2,31050.0,109.09,11.33,1166.39,875.08,7.59,5.69,95.64,71.75
2015/12,(주)오리온홀딩스,1800,7.26,-0.7,30914.0,96.49,12.56,539.02,327.7,10.41,6.33,74.68,45.4
2016/12,(주)오리온홀딩스,1800,9.0,45.8,44964.0,70.62,13.67,142.79,74.51,8.25,4.31,96.02,50.11
2017/12,(주)오리온홀딩스,1800,-98.5,525.48,39092.0,38.0,4.35,15.15,0.4,17.94,0.47,921.36,24.25
2018/12,(주)오리온홀딩스,1800,4603.46,-96.19,936.0,36.69,11.54,81.6,40.87,0.99,0.5,114.42,57.31
2019/12,(주)오리온홀딩스,1800,15.68,-14.12,804.0,30.82,12.68,163.97,114.43,0.7,0.49,80.57,56.23
2020/12,(주)오리온홀딩스,1800,15.74,60.22,1289.0,28.7,13.53,83.64,48.32,0.61,0.35,211.42,122.16
2021/12,(주)오리온홀딩스,1800,0.0,0.0,1429.0,28.18,13.07,49.72,34.07,0.64,0.44,49.08,33.64
2022/12,(주)오리온홀딩스,1800,26.65,19.75,1712.0,23.69,13.62,53.24,44.06,0.56,0.46,53.57,44.34
2007/12,(주)와이지플러스,37270,0.0,0.0,411.0,108.9,10.54,51.64,9.63,5.92,1.1,26.9,5.02
2008/12,(주)와이지플러스,37270,0.0,0.0,-314.0,131.99,-11.61,0.0,0.0,1.75,0.39,0.0,0.0
2009/12,(주)와이지플러스,37270,0.0,0.0,-500.0,128.95,-9.7,0.0,0.0,1.06,0.62,0.0,0.0
2010/12,(주)와이지플러스,37270,0.0,0.0,-142.0,63.54,-4.42,0.0,0.0,0.78,0.52,0.0,0.0
2011/12,(주)와이지플러스,37270,0.0,0.0,114.0,47.11,0.82,53.48,12.11,2.04,0.46,0.0,0.0
2012/12,(주)와이지플러스,37270,0.0,0.0,0.0,45.33,-7.71,0.0,0.0,1.69,0.72,23.11,9.77
2013/12,(주)와이지플러스,37270,0.0,0.0,0.0,43.67,-13.07,0.0,0.0,2.24,0.8,0.0,0.0
2014/12,(주)와이지플러스,37270,0.0,0.0,-272.0,4.56,-15.91,0.0,0.0,1.23,0.35,0.0,0.0
2015/12,(주)와이지플러스,37270,0.0,0.0,-63.0,11.94,-23.91,0.0,0.0,4.89,1.55,0.0,0.0
2016/12,(주)와이지플러스,37270,0.0,0.0,-72.0,14.68,-9.61,232.62,111.93,2.0,0.96,0.0,0.0
2017/12,(주)와이지플러스,37270,0.0,0.0,-140.0,19.17,-8.3,0.0,0.0,1.76,1.02,0.0,0.0
2018/12,(주)와이지플러스,37270,0.0,0.0,-16.0,27.05,0.79,467.98,316.55,1.64,1.11,46.61,31.53
2019/12,(주)와이지플러스,37270,48.08,0.0,-56.0,40.17,0.96,0.0,0.0,1.67,0.71,70.01,29.9
2020/12,(주)와이지플러스,37270,413.41,0.0,-107.0,44.96,5.73,0.0,0.0,6.47,0.49,81.25,6.14
2021/12,(주)와이지플러스,37270,316.57,0.0,348.0,53.12,16.57,70.05,30.71,6.06,2.65,143.99,63.12
2022/12,(주)와이지플러스,37270,-59.58,-46.91,183.0,51.4,7.37,56.95,26.95,4.25,2.01,29.38,13.9
2007/12,(주)와이투솔루션,11690,0.0,0.0,372.0,117.92,3.23,41.05,24.55,1.87,1.12,0.0,0.0
2008/12,(주)와이투솔루션,11690,8.91,45.26,537.0,127.04,3.0,21.77,5.33,1.37,0.34,12.53,3.07
2009/12,(주)와이투솔루션,11690,108.42,41.11,754.0,137.11,4.13,25.98,4.5,1.79,0.31,59.74,10.35
2010/12,(주)와이투솔루션,11690,0.0,0.0,60.0,219.74,2.45,377.96,21.74,20.09,1.16,0.0,0.0
2011/12,(주)와이투솔루션,11690,0.0,0.0,-149.0,188.59,-1.91,0.0,0.0,1.68,0.67,1.72,0.69
2012/12,(주)와이투솔루션,11690,0.0,0.0,-44.0,179.97,1.19,0.0,0.0,1.3,0.63,13.28,6.43
2013/12,(주)와이투솔루션,11690,0.0,0.0,-126.0,208.71,-0.46,0.0,0.0,1.16,0.68,13.67,8.03
2014/12,(주)와이투솔루션,11690,0.0,0.0,8.0,180.59,2.51,74.43,29.85,1.83,0.73,22.62,9.07
2015/12,(주)와이투솔루션,11690,22.74,437.73,43.0,150.02,3.3,43.62,23.11,1.93,1.02,4.72,2.5
2016/12,(주)와이투솔루션,11690,-213.45,-416.16,-129.0,73.29,-4.89,0.0,0.0,2.87,1.04,64.44,23.42
2017/12,(주)와이투솔루션,11690,0.0,0.0,82.0,60.04,-2.89,72.15,43.36,2.24,1.35,0.0,0.0
2018/12,(주)와이투솔루션,11690,0.0,-829.44,-538.0,80.72,-20.21,0.0,0.0,6.93,2.46,0.0,0.0
2019/12,(주)와이투솔루션,11690,0.0,0.0,-164.0,79.11,-4.71,0.0,0.0,5.38,2.22,0.0,0.0
2020/12,(주)와이투솔루션,11690,0.0,0.0,-1472.0,255.08,-3.87,0.0,0.0,10.02,2.33,0.0,0.0
2021/12,(주)와이투솔루션,11690,0.0,0.0,-67.0,35.34,-4.46,0.0,0.0,4.0,2.0,0.0,0.0
2022/12,(주)와이투솔루션,11690,0.0,0.0,-14.0,53.46,1.48,0.0,0.0,4.71,1.08,0.0,0.0
2003/06,(주)용평리조트,70960,,,,,,,,,,,
2004/06,(주)용평리조트,70960,,,,,,,,,,,
2005/06,(주)용평리조트,70960,,,,,,,,,,,
2006/06,(주)용평리조트,70960,,,,,,,,,,,
2007/06,(주)용평리조트,70960,,,,,,,,,,,
2008/12,(주)용평리조트,70960,,,,,,,,,,,
2009/12,(주)용평리조트,70960,,,,,,,,,,,
2010/12,(주)용평리조트,70960,,,,,,,,,,,
2011/12,(주)용평리조트,70960,,,,,,,,,,,
2012/12,(주)용평리조트,70960,,,,,,,,,,,
2013/12,(주)용평리조트,70960,0.0,0.0,308.0,154.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2014/12,(주)용평리조트,70960,-30.13,-66.22,104.0,171.61,12.88,0.0,0.0,0.0,0.0,0.0,0.0
2015/12,(주)용평리조트,70960,53.66,193.32,306.0,210.29,14.99,0.0,0.0,0.0,0.0,0.0,0.0
2016/12,(주)용평리조트,70960,14.92,23.29,324.0,134.32,14.42,46.89,21.6,1.73,0.8,0.0,0.0
2017/12,(주)용평리조트,70960,10.28,18.39,352.0,112.69,15.98,40.84,23.14,1.77,1.0,38.92,22.05
2018/12,(주)용평리조트,70960,-26.67,-39.9,212.0,96.24,13.54,59.44,22.26,1.51,0.57,11.52,4.31
2019/12,(주)용평리조트,70960,-116.79,-235.41,-287.0,114.75,-3.19,0.0,0.0,1.55,0.7,25.28,11.31
2020/12,(주)용평리조트,70960,0.0,0.0,-365.0,141.39,-5.46,0.0,0.0,0.85,0.31,6.13,2.22
2021/12,(주)용평리조트,70960,0.0,0.0,180.0,117.86,13.0,36.31,22.59,0.85,0.53,0.0,0.0
2022/12,(주)용평리조트,70960,-94.95,0.0,-252.0,129.88,1.08,0.0,0.0,0.72,0.38,10.41,5.5
2007/12,(주)우성,6980,0.0,0.0,119.0,50.43,1.1,26.7,15.81,0.57,0.34,0.0,0.0
2008/12,(주)우성,6980,104.34,0.0,-206.0,92.02,1.64,0.0,0.0,0.48,0.21,0.0,0.0
2009/12,(주)우성,6980,212.72,0.0,596.0,63.13,4.38,4.52,2.21,0.46,0.22,1.82,0.89
2010/12,(주)우성,6980,-44.48,-48.7,293.0,64.7,2.68,8.08,4.96,0.49,0.3,4.71,2.89
2011/12,(주)우성,6980,19.24,88.71,552.0,70.34,3.1,17.72,5.91,0.73,0.24,5.38,1.79
2012/12,(주)우성,6980,-66.01,-49.9,277.0,73.04,1.02,42.43,9.2,1.9,0.41,92.65,20.08
2013/12,(주)우성,6980,-26.99,-55.78,122.0,57.72,0.82,72.76,30.21,1.09,0.45,17.12,7.11
2014/12,(주)우성,6980,109.64,30.15,159.0,57.68,1.82,34.73,22.59,0.8,0.52,8.75,5.69
2015/12,(주)우성,6980,-43.41,0.0,-211.0,54.3,1.11,0.0,0.0,0.95,0.55,25.03,14.52
2016/12,(주)우성,6980,-68.66,0.0,35.0,48.53,0.4,0.0,0.0,0.93,0.58,12.98,8.18
2017/12,(주)우성,6980,-274.69,29.67,46.0,51.98,-0.69,99.87,39.42,1.37,0.54,57.63,22.75
2018/12,(주)우성,6980,0.0,-452.41,-161.0,77.28,-1.43,0.0,0.0,0.97,0.42,0.0,0.0
2019/12,(주)우성,6980,0.0,0.0,464.0,93.88,-1.05,14.15,6.38,0.99,0.45,0.0,0.0
2020/12,(주)우성,6980,0.0,-51.66,224.0,76.74,1.16,38.07,14.05,0.78,0.29,8.08,2.98
2021/12,(주)우성,6980,0.0,0.0,-2258.0,100.07,0.19,0.0,0.0,0.81,0.06,0.0,0.0
2022/12,(주)우성,6980,0.0,0.0,49.0,132.04,-0.1,357.91,144.33,0.92,0.37,0.0,0.0
2007/12,(주)우신시스템,17370,0.0,0.0,148.0,90.25,1.31,36.87,15.29,1.42,0.59,0.0,0.0
2008/12,(주)우신시스템,17370,0.0,0.0,103.0,109.19,6.8,25.23,8.25,0.71,0.23,5.14,1.68
2009/12,(주)우신시스템,17370,-35.26,204.59,317.0,76.86,7.77,12.01,4.75,0.85,0.34,0.0,0.0
2010/12,(주)우신시스템,17370,101.01,51.75,484.0,93.4,8.54,9.57,5.56,0.9,0.52,8.99,5.23
2011/12,(주)우신시스템,17370,22.63,30.11,617.0,111.59,7.86,9.03,4.46,1.02,0.51,33.02,16.33
2012/12,(주)우신시스템,17370,-19.27,-29.27,429.0,103.17,7.04,8.4,4.77,0.66,0.37,1.14,0.64
2013/12,(주)우신시스템,17370,-44.62,-29.99,304.0,159.88,3.05,12.07,8.09,0.6,0.4,9.06,6.08
2014/12,(주)우신시스템,17370,219.79,203.01,908.0,122.17,6.44,8.27,4.89,0.67,0.4,31.62,18.71
2015/12,(주)우신시스템,17370,-2.69,25.04,1039.0,132.95,6.14,10.43,4.5,0.97,0.42,45.89,19.78
2016/12,(주)우신시스템,17370,-28.51,-38.23,585.0,107.56,4.37,12.95,8.72,0.83,0.56,6.75,4.55
2017/12,(주)우신시스템,17370,-41.91,-108.37,-47.0,144.44,2.75,42.15,15.61,1.74,0.65,23.02,8.53
2018/12,(주)우신시스템,17370,0.0,0.0,-188.0,172.09,-0.43,75.85,41.87,1.69,0.93,0.0,0.0
2019/12,(주)우신시스템,17370,0.0,0.0,278.0,175.65,0.25,0.0,0.0,1.45,0.8,6.29,3.46
2020/12,(주)우신시스템,17370,0.0,0.0,-846.0,223.77,-1.48,422.04,212.68,0.96,0.49,9.21,4.64
2021/12,(주)우신시스템,17370,0.0,0.0,-792.0,246.91,-4.38,0.0,0.0,1.65,0.72,5.37,2.36
2022/12,(주)우신시스템,17370,0.0,0.0,171.0,213.74,3.13,10.05,4.77,0.8,0.38,5.09,2.41
2007/12,(주)우진,105840,0.0,0.0,0.0,38.43,5.64,0.0,0.0,0.0,0.0,0.0,0.0
2008/12,(주)우진,105840,406.11,-31.58,0.0,67.77,19.63,0.0,0.0,0.0,0.0,0.0,0.0
2009/12,(주)우진,105840,18.88,259.33,1941.0,28.03,16.95,0.0,0.0,0.0,0.0,0.0,0.0
2010/12,(주)우진,105840,0.0,0.0,1635.0,28.2,16.83,34.93,19.66,4.29,2.41,0.0,0.0
2011/12,(주)우진,105840,9.48,12.34,1492.0,22.85,13.82,30.98,13.2,2.81,1.2,17.65,7.52
2012/12,(주)우진,105840,-51.45,-44.54,410.0,23.49,6.63,55.19,20.61,3.08,1.15,0.0,0.0
2013/12,(주)우진,105840,0.0,-72.22,109.0,26.43,-3.03,212.55,118.45,2.23,1.24,279.73,155.88
2014/12,(주)우진,105840,0.0,-1.0,108.0,51.08,1.08,73.01,49.73,2.1,1.43,0.0,0.0
2015/12,(주)우진,105840,19.02,622.61,779.0,52.45,1.27,8.06,6.15,1.5,1.15,0.0,0.0
2016/12,(주)우진,105840,-121.09,-102.81,-22.0,46.95,-0.26,119.62,83.81,1.45,1.01,0.0,0.0
2017/12,(주)우진,105840,0.0,0.0,-918.0,39.3,-2.83,0.0,0.0,1.25,0.77,10.82,6.63
2018/12,(주)우진,105840,0.0,0.0,-431.0,61.06,-1.16,0.0,0.0,1.79,0.64,43.48,15.41
2019/12,(주)우진,105840,0.0,0.0,-623.0,50.59,-2.21,0.0,0.0,1.35,0.63,4158.49,1949.64
2020/12,(주)우진,105840,0.0,0.0,1719.0,44.39,1.28,3.73,1.66,0.85,0.38,0.0,0.0
2021/12,(주)우진,105840,0.0,0.0,-396.0,44.01,7.78,0.0,0.0,2.02,0.61,104.32,31.55
2022/12,(주)우진,105840,42.11,0.0,478.0,28.59,9.59,48.31,21.04,2.5,1.09,32.84,14.3
2007/12,(주)우진아이엔에스,10400,,,,,,,,,,,
2008/12,(주)우진아이엔에스,10400,,,,,,,,,,,
2009/12,(주)우진아이엔에스,10400,,,,,,,,,,,
2010/12,(주)우진아이엔에스,10400,,,,,,,,,,,
2011/12,(주)우진아이엔에스,10400,,,,,,,,,,,
2012/12,(주)우진아이엔에스,10400,,,,,,,,,,,
2013/12,(주)우진아이엔에스,10400,,,,,,,,,,,
2014/12,(주)우진아이엔에스,10400,,,,,,,,,,,
2015/12,(주)우진아이엔에스,10400,,,,,,,,,,,
2016/12,(주)우진아이엔에스,10400,0.0,0.0,16943.0,32.03,12.32,0.0,0.0,0.0,0.0,0.0,0.0
2017/12,(주)우진아이엔에스,10400,0.0,0.0,27609.0,26.86,16.24,0.0,0.0,0.0,0.0,0.0,0.0
2018/12,(주)우진아이엔에스,10400,-21.18,-14.24,2172.0,12.01,13.52,1.08,0.38,0.15,0.05,0.78,0.27
2019/12,(주)우진아이엔에스,10400,-95.1,-85.29,279.0,24.59,0.82,49.86,26.47,1.03,0.55,0.0,0.0
2020/12,(주)우진아이엔에스,10400,101.48,-16.98,247.0,19.32,1.26,42.86,19.57,0.76,0.35,4.96,2.26
2021/12,(주)우진아이엔에스,10400,0.0,0.0,-478.0,18.09,-7.52,0.0,0.0,0.81,0.53,0.0,0.0
2022/12,(주)우진아이엔에스,10400,0.0,0.0,-495.0,19.25,-6.67,0.0,0.0,0.77,0.42,0.0,0.0
2007/12,(주)우진플라임,49800,0.0,0.0,-18.0,211.4,2.08,0.0,0.0,1.04,0.53,0.0,0.0
2008/12,(주)우진플라임,49800,0.0,0.0,-643.0,106.35,-3.01,0.0,0.0,0.38,0.1,33.76,8.74
2009/12,(주)우진플라임,49800,0.0,0.0,107.0,134.9,3.27,17.23,6.52,0.35,0.13,3.21,1.22
2010/12,(주)우진플라임,49800,278.47,548.91,695.0,163.18,8.2,8.23,2.03,0.93,0.23,6.48,1.6
2011/12,(주)우진플라임,49800,42.89,40.85,979.0,143.68,9.09,7.36,4.16,1.06,0.6,12.73,7.19
2012/12,(주)우진플라임,49800,-30.54,-26.45,0.0,137.21,6.04,8.13,4.36,0.94,0.51,26.98,14.48
2013/12,(주)우진플라임,49800,8.41,-1.76,0.0,170.73,5.23,8.41,4.94,0.86,0.51,12.69,7.45
2014/12,(주)우진플라임,49800,0.0,0.0,0.0,332.02,-3.79,0.0,0.0,0.71,0.48,101.91,69.7
2015/12,(주)우진플라임,49800,0.0,0.0,0.0,347.48,-5.85,0.0,0.0,0.85,0.5,0.0,0.0
2016/12,(주)우진플라임,49800,0.0,0.0,1480.0,280.45,7.07,6.82,2.65,1.1,0.43,3.3,1.28
2017/12,(주)우진플라임,49800,-61.47,-94.98,74.0,285.93,2.71,71.52,32.18,1.92,0.86,0.0,0.0
2018/12,(주)우진플라임,49800,-289.42,-1929.04,-1360.0,331.16,-6.85,0.0,0.0,1.34,0.55,7.48,3.09
2019/12,(주)우진플라임,49800,0.0,0.0,0.0,408.8,-4.58,0.0,0.0,1.55,0.58,5.55,2.06
2020/12,(주)우진플라임,49800,0.0,0.0,777.0,340.34,4.6,8.25,2.51,1.08,0.33,2.35,0.72
2021/12,(주)우진플라임,49800,76.22,189.74,1126.0,236.53,7.1,10.74,3.53,3.0,0.99,11.41,3.75
2022/12,(주)우진플라임,49800,36.02,-2.94,1092.0,177.52,8.88,4.77,2.97,1.0,0.62,3.87,2.41
2007/12,(주)웅진,16880,0.0,0.0,249.0,124.53,8.08,310.33,119.92,1.88,0.73,213.39,82.46
2008/12,(주)웅진,16880,23.36,-1184.7,-1402.0,183.9,7.52,0.0,0.0,1.71,0.35,0.0,0.0
2009/12,(주)웅진,16880,11.9,0.0,10.0,174.64,7.9,143.66,73.23,1.02,0.52,0.0,0.0
2010/12,(주)웅진,16880,-44.8,20051.18,1818.0,216.25,15.1,32.82,21.17,1.0,0.64,27.51,17.74
2011/12,(주)웅진,16880,0.0,0.0,-2563.0,311.75,-5.89,80.2,28.87,0.85,0.3,10.45,3.76
2012/12,(주)웅진,16880,0.0,0.0,-22546.0,0.0,-34.72,0.0,0.0,0.0,0.0,7.28,1.31
2013/12,(주)웅진,16880,0.0,0.0,0.0,413.2,-3.53,0.6,0.22,1.03,0.38,7.6,2.78
2014/12,(주)웅진,16880,0.0,-76.88,1751.0,403.55,1.03,2.03,0.93,0.65,0.3,4.06,1.87
2015/12,(주)웅진,16880,375.13,-66.73,578.0,236.73,4.98,69.19,32.86,0.58,0.28,3.12,1.48
2016/12,(주)웅진,16880,-152.6,-101.81,-9.0,135.35,-4.85,105.06,71.14,0.6,0.41,24.78,16.78
2017/12,(주)웅진,16880,0.0,0.0,118.0,165.57,3.67,20.99,14.92,0.57,0.41,16.14,11.48
2018/12,(주)웅진,16880,-911.61,-1284.13,-1401.0,236.76,-29.0,0.0,0.0,1.6,0.57,0.0,0.0
2019/12,(주)웅진,16880,0.0,0.0,-2210.0,960.89,9.17,0.0,0.0,1.16,0.41,0.0,0.0
2020/12,(주)웅진,16880,-69.61,0.0,-264.0,453.16,2.62,3.16,1.82,0.53,0.3,3.0,1.73
2021/12,(주)웅진,16880,87.9,0.0,289.0,383.41,4.38,16.89,4.05,1.32,0.32,22.42,5.38
2022/12,(주)웅진,16880,-1.46,-64.26,103.0,383.9,4.03,8.57,3.48,0.74,0.3,7.65,3.11
2007/12,(주)웅진씽크빅,95720,,,,,,,,,,,
2008/12,(주)웅진씽크빅,95720,0.0,0.0,1162.0,124.5,7.81,24.6,8.1,5.34,1.76,11.88,3.91
2009/12,(주)웅진씽크빅,95720,38.73,101.12,2291.0,104.47,10.23,10.89,5.52,3.79,1.92,7.4,3.75
